Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
23.70,1646.269,977.20,-26.71428,56.84, -,8.984831
23.75,1643.458,977.30,-26.71428,56.84, -,8.984831
23.80,1643.458,977.30,-21.33333,56.84, -,8.984831
23.85,1643.458,977.30,-21.33333,56.84, -,8.984831
23.90,1643.458,977.30,-21.33333,56.84, -,8.984831
23.95,1640.647,977.40,-21.33333,56.84, -,8.984831
24.00,1640.647,977.40,-21.33333,56.84, -,8.984831
24.05,1640.647,977.40,-18.66667,56.84, -,8.984831
24.10,1640.647,977.40,-18.66667,56.84, -,8.984831
24.15,1640.647,977.40,-18.66667,56.84, -,8.984831
24.20,1640.647,977.40,-21.33333,56.84, -,8.984831
24.25,1640.647,977.40,-21.33333,56.84, -,8.984831
24.30,1640.647,977.40,-18.66667,56.84, -,8.984831
24.35,1637.837,977.50,-21.33333,56.84, -,8.984831
24.40,1640.647,977.40,-16,56.84, -,8.984831
24.45,1640.647,977.40,-16,56.84, -,8.984831
24.50,1635.027,977.60,-21.33333,56.84, -,8.984831
24.55,1635.027,977.60,-18.66667,56.84, -,8.965384
24.60,1635.027,977.60,-18.66667,56.84, -,8.965384
24.65,1632.216,977.70,-16,56.84, -,8.965384
24.70,1632.216,977.70,-16,56.84, -,8.965384
24.75,1629.407,977.80,-16,56.84, -,8.965384
24.80,1629.407,977.80,-13.33333,56.84, -,8.965384
24.85,1626.596,977.90,-16,56.84, -,8.965384
24.90,1623.787,978.00,-18.66667,56.84, -,8.965384
24.95,1623.787,978.00,-18.66667,56.84, -,8.965384
25.00,1618.169,978.20,-21.33333,56.84, -,8.965384
25.05,1620.979,978.10,-18.66667,56.84, -,8.965384
25.10,1620.979,978.10,-18.66667,56.84, -,8.965384
25.15,1623.787,978.00,-16,56.84, -,8.965384
25.20,1623.787,978.00,-16,56.84, -,8.965384
25.25,1620.979,978.10,-18.66667,56.84, -,8.965384
25.30,1620.979,978.10,-18.66667,56.84, -,8.965384
25.35,1620.979,978.10,-18.66667,56.84, -,8.965384
25.40,1618.169,978.20,-18.66667,56.84, -,8.965384
25.45,1618.169,978.20,-21.33333,56.84, -,8.965384
25.50,1618.169,978.20,-21.33333,56.84, -,8.965384
25.55,1615.361,978.30,-18.66667,56.84, -,8.965384
25.60,1615.361,978.30,-18.66667,56.84, -,8.965384
25.65,1615.361,978.30,-18.66667,56.84, -,8.965384
25.70,1612.551,978.40,-18.66667,56.84, -,8.965384
25.75,1612.551,978.40,-18.66667,56.84, -,8.965384
25.80,1609.744,978.50,-18.66667,56.84, -,8.965384
25.85,1606.936,978.60,-21.33333,56.84, -,8.965384
25.90,1606.936,978.60,-18.66667,56.84, -,8.965384
25.95,1606.936,978.60,-16,56.84, -,8.965384
26.00,1606.936,978.60,-16,56.84, -,8.965384
26.05,1606.936,978.60,-10.66667,56.84, -,8.965384
26.10,1604.127,978.70,-16,56.84, -,8.965384
26.15,1604.127,978.70,-16,56.84, -,8.965384
26.20,1601.32,978.80,-21.33333,56.84, -,8.965384
26.25,1601.32,978.80,-21.33333,56.84, -,8.965384
26.30,1601.32,978.80,-18.66667,56.84, -,8.965384
26.35,1598.512,978.90,-21.33333,56.84, -,8.965384
26.40,1598.512,978.90,-21.33333,56.84, -,8.965384
26.45,1598.512,978.90,-18.66667,56.84, -,8.965384
26.50,1595.706,979.00,-21.33333,56.84, -,8.965384
26.55,1595.706,979.00,-21.33333,56.84, -,8.965384
26.60,1595.706,979.00,-18.66667,56.84, -,8.965384
26.65,1592.899,979.10,-21.33333,56.84, -,8.965384
26.70,1590.092,979.20,-24,56.84, -,8.965384
26.75,1590.092,979.20,-21.33333,56.84, -,8.965384
26.80,1587.286,979.30,-24,56.84, -,8.965384
26.85,1587.286,979.30,-21.33333,56.84, -,8.965384
26.90,1587.286,979.30,-18.66667,56.84, -,8.965384
26.95,1587.286,979.30,-18.66667,56.84, -,8.965384
27.00,1584.479,979.40,-21.33333,56.84, -,8.965384
27.05,1584.479,979.40,-21.33333,56.84, -,8.965384
27.10,1584.479,979.40,-21.33333,56.84, -,8.965384
27.15,1581.674,979.50,-21.33333,56.84, -,8.965384
27.20,1581.674,979.50,-21.33333,56.84, -,8.965384
27.25,1584.479,979.40,-16,56.84, -,8.965384
27.30,1584.479,979.40,-16,56.84, -,8.965384
27.35,1584.479,979.40,-16,56.84, -,8.965384
27.40,1581.674,979.50,-16,56.84, -,8.965384
27.45,1581.674,979.50,-16,56.84, -,8.965384
27.50,1581.674,979.50,-16,56.84, -,8.965384
27.55,1581.674,979.50,-13.33333,56.84, -,8.965384
27.60,1578.869,979.60,-16,56.84, -,8.965384
27.65,1578.869,979.60,-16,56.84, -,8.965384
27.70,1578.869,979.60,-13.33333,56.84, -,8.965384
27.75,1576.062,979.70,-13.33333,56.84, -,8.965384
27.80,1576.062,979.70,-13.33333,56.84, -,8.965384
27.85,1573.257,979.80,-13.33333,56.84, -,8.965384
27.90,1573.257,979.80,-13.33333,56.84, -,8.965384
27.95,1573.257,979.80,-13.33333,56.84, -,8.965384
28.00,1573.257,979.80,-13.33333,56.84, -,8.965384
28.05,1573.257,979.80,-10.66667,56.84, -,8.965384
28.10,1570.451,979.90,-13.33333,56.84, -,8.965384
28.15,1570.451,979.90,-13.33333,56.84, -,8.965384
28.20,1567.647,980.00,-13.33333,56.84, -,8.965384
28.25,1567.647,980.00,-13.33333,56.84, -,8.965384
28.30,1564.843,980.10,-18.66667,56.84, -,8.965384
28.35,1564.843,980.10,-18.66667,56.84, -,8.965384
28.40,1564.843,980.10,-18.66667,56.84, -,8.965384
28.45,1564.843,980.10,-16,56.84, -,8.965384
28.50,1564.843,980.10,-16,56.84, -,8.965384
28.55,1562.038,980.20,-18.66667,56.84, -,8.965384
28.60,1562.038,980.20,-18.66667,56.84, -,8.965384
28.65,1562.038,980.20,-16,56.84, -,8.965384
28.70,1562.038,980.20,-16,56.84, -,8.965384
28.75,1559.235,980.30,-18.66667,56.84, -,8.965384
28.80,1559.235,980.30,-16,56.84, -,8.965384
28.85,1559.235,980.30,-16,56.84, -,8.965384
28.90,1556.43,980.40,-16,56.84, -,8.965384
28.95,1556.43,980.40,-16,56.84, -,8.965384
29.00,1556.43,980.40,-16,56.84, -,8.965384
29.05,1556.43,980.40,-16,56.84, -,8.965384
29.10,1553.627,980.50,-18.66667,56.84, -,8.965384
29.15,1553.627,980.50,-16,56.84, -,8.965384
29.20,1550.824,980.60,-18.66667,56.84, -,8.965384
29.25,1550.824,980.60,-16,56.84, -,8.965384
29.30,1548.02,980.70,-18.66667,56.84, -,8.965384
29.35,1548.02,980.70,-16,56.84, -,8.965384
29.40,1545.218,980.80,-18.66667,56.84, -,8.965384
29.45,1545.218,980.80,-18.66667,56.84, -,8.965384
29.50,1545.218,980.80,-18.66667,56.84, -,8.965384
29.55,1542.414,980.90,-21.33333,56.84, -,8.965384
29.60,1542.414,980.90,-18.66667,56.84, -,8.965384
29.65,1539.612,981.00,-21.33333,56.84, -,8.965384
29.70,1536.811,981.10,-24,56.84, -,8.965384
29.75,1536.811,981.10,-24,56.84, -,8.965384
29.80,1536.811,981.10,-21.33333,56.84, -,8.965384
29.85,1534.007,981.20,-24,56.84, -,8.965384
29.90,1534.007,981.20,-24,56.84, -,8.965384
29.95,1534.007,981.20,-21.33333,56.84, -,8.965384
30.00,1534.007,981.20,-21.33333,56.84, -,8.965384
30.05,1536.811,981.10,-18.66667,56.84, -,8.965384
30.10,1536.811,981.10,-18.66667,56.84, -,8.965384
30.15,1536.811,981.10,-16,56.84, -,8.965384
30.20,1536.811,981.10,-16,56.84, -,8.965384
30.25,1534.007,981.20,-16,56.84, -,8.965384
30.30,1534.007,981.20,-16,56.84, -,8.965384
30.35,1531.206,981.30,-16,56.84, -,8.965384
30.40,1531.206,981.30,-16,56.84, -,8.965384
30.45,1528.404,981.40,-16,56.84, -,8.965384
30.50,1522.803,981.60,-21.33333,56.84, -,8.965384
30.55,1525.603,981.50,-18.66667,56.84, -,8.965384
30.60,1525.603,981.50,-16,56.84, -,8.965384
30.65,1525.603,981.50,-16,56.84, -,8.965384
30.70,1525.603,981.50,-13.33333,56.84, -,8.965384
30.75,1528.404,981.40,-8,56.84, -,8.965384
30.80,1525.603,981.50,-10.66667,56.84, -,8.965384
30.85,1525.603,981.50,-10.66667,56.84, -,8.965384
30.90,1522.803,981.60,-10.66667,56.84, -,8.965384
30.95,1517.201,981.80,-16,56.84, -,8.965384
31.00,1514.4,981.90,-18.66667,56.84, -,8.965384
31.05,1514.4,981.90,-18.66667,56.84, -,8.965384
31.10,1514.4,981.90,-21.33333,56.84, -,8.965384
31.15,1514.4,981.90,-21.33333,56.84, -,8.965384
31.20,1511.6,982.00,-24,56.84, -,8.965384
31.25,1508.801,982.10,-26.66667,56.84, -,8.965384
31.30,1508.801,982.10,-24,56.84, -,8.965384
31.35,1508.801,982.10,-24,56.84, -,8.965384
31.40,1508.801,982.10,-21.33333,56.84, -,8.965384
31.45,1511.6,982.00,-18.66667,56.84, -,8.965384
31.50,1511.6,982.00,-16,56.84, -,8.984831
31.55,1511.6,982.00,-10.66667,56.84, -,8.984831
31.60,1514.4,981.90,-10.66667,56.84, -,8.984831
31.65,1511.6,982.00,-13.33333,56.84, -,8.984831
31.70,1508.801,982.10,-16,56.84, -,8.984831
31.75,1508.801,982.10,-16,56.84, -,8.984831
31.80,1506,982.20,-21.33333,56.84, -,8.984831
31.85,1506,982.20,-18.66667,56.84, -,8.984831
31.90,1503.201,982.30,-21.33333,56.84, -,8.984831
31.95,1503.201,982.30,-18.66667,56.84, -,8.984831
32.00,1503.201,982.30,-13.33333,56.84, -,8.984831
32.05,1503.201,982.30,-10.66667,56.84, -,8.984831
32.10,1500.401,982.40,-13.33333,56.84, -,8.984831
32.15,1500.401,982.40,-13.33333,56.84, -,8.984831
32.20,1500.401,982.40,-13.33333,56.84, -,8.984831
32.25,1497.603,982.50,-13.33333,56.84, -,8.984831
32.30,1494.805,982.60,-13.33333,56.84, -,8.984831
32.35,1494.805,982.60,-13.33333,56.84, -,8.984831
32.40,1494.805,982.60,-13.33333,56.84, -,8.984831
32.45,1492.005,982.70,-16,56.84, -,8.984831
32.50,1489.207,982.80,-21.33333,56.84, -,8.984831
32.55,1486.408,982.90,-24,56.84, -,8.965384
32.60,1486.408,982.90,-24,56.84, -,8.965384
32.65,1489.207,982.80,-24,56.84, -,8.965384
32.70,1489.207,982.80,-21.33333,56.84, -,8.965384
32.75,1489.207,982.80,-18.66667,56.84, -,8.965384
32.80,1486.408,982.90,-21.33333,56.84, -,8.965384
32.85,1486.408,982.90,-18.66667,56.84, -,8.965384
32.90,1483.611,983.00,-21.33333,56.84, -,8.965384
32.95,1480.814,983.10,-21.33333,56.84, -,8.965384
33.00,1478.016,983.20,-24,56.84, -,8.965384
33.05,1478.016,983.20,-24,56.84, -,8.965384
33.10,1480.814,983.10,-21.33333,56.84, -,8.965384
33.15,1480.814,983.10,-18.66667,56.84, -,8.965384
33.20,1480.814,983.10,-18.66667,56.84, -,8.965384
33.25,1478.016,983.20,-21.33333,56.84, -,8.965384
33.30,1480.814,983.10,-16,56.84, -,8.965384
33.35,1480.814,983.10,-13.33333,56.84, -,8.965384
33.40,1480.814,983.10,-13.33333,56.84, -,8.965384
33.45,1478.016,983.20,-16,56.84, -,8.965384
33.50,1475.219,983.30,-16,56.84, -,8.965384
33.55,1475.219,983.30,-13.33333,56.84, -,8.965384
33.60,1475.219,983.30,-10.66667,56.84, -,8.965384
33.65,1472.421,983.40,-13.33333,56.84, -,8.965384
33.70,1469.625,983.50,-18.66667,56.84, -,8.965384
33.75,1466.829,983.60,-21.33333,56.84, -,8.965384
33.80,1464.032,983.70,-24,56.84, -,8.965384
33.85,1464.032,983.70,-21.33333,56.84, -,8.965384
33.90,1466.829,983.60,-18.66667,56.84, -,8.965384
33.95,1469.625,983.50,-13.33333,56.84, -,8.965384
34.00,1469.625,983.50,-10.66667,56.84, -,8.965384
34.05,1466.829,983.60,-10.66667,56.84, -,8.965384
34.10,1466.829,983.60,-10.66667,56.84, -,8.965384
34.15,1464.032,983.70,-16,56.84, -,8.965384
34.20,1461.237,983.80,-18.66667,56.84, -,8.965384
34.25,1461.237,983.80,-18.66667,56.84, -,8.965384
34.30,1461.237,983.80,-16,56.84, -,8.965384
34.35,1461.237,983.80,-18.66667,56.84, -,8.965384
34.40,1461.237,983.80,-18.66667,56.84, -,8.965384
34.45,1458.44,983.90,-21.33333,56.84, -,8.965384
34.50,1458.44,983.90,-18.66667,56.84, -,8.965384
34.55,1458.44,983.90,-16,56.84, -,8.965384
34.60,1455.645,984.00,-18.66667,56.84, -,8.965384
34.65,1455.645,984.00,-18.66667,56.84, -,8.965384
34.70,1452.85,984.10,-18.66667,56.84, -,8.965384
34.75,1452.85,984.10,-16,56.84, -,8.965384
34.80,1452.85,984.10,-13.33333,56.84, -,8.965384
34.85,1452.85,984.10,-10.66667,56.84, -,8.965384
34.90,1450.054,984.20,-13.33333,56.84, -,8.965384
34.95,1450.054,984.20,-16,56.84, -,8.965384
35.00,1450.054,984.20,-18.66667,56.84, -,8.965384
35.05,1447.26,984.30,-21.33333,56.84, -,8.965384
35.10,1447.26,984.30,-18.66667,56.84, -,8.965384
35.15,1444.464,984.40,-21.33333,56.84, -,8.965384
35.20,1444.464,984.40,-18.66667,56.84, -,8.965384
35.25,1444.464,984.40,-16,56.84, -,8.965384
35.30,1441.671,984.50,-18.66667,56.84, -,8.965384
35.35,1441.671,984.50,-18.66667,56.84, -,8.965384
35.40,1441.671,984.50,-18.66667,56.84, -,8.965384
35.45,1438.877,984.60,-21.33333,56.84, -,8.965384
35.50,1436.082,984.70,-21.33333,56.84, -,8.965384
35.55,1436.082,984.70,-21.33333,56.84, -,8.965384
35.60,1436.082,984.70,-21.33333,56.84, -,8.965384
35.65,1433.289,984.80,-21.33333,56.84, -,8.965384
35.70,1433.289,984.80,-21.33333,56.84, -,8.965384
35.75,1430.495,984.90,-21.33333,56.84, -,8.965384
35.80,1430.495,984.90,-21.33333,56.84, -,8.965384
35.85,1430.495,984.90,-21.33333,56.84, -,8.965384
35.90,1430.495,984.90,-21.33333,56.84, -,8.965384
35.95,1433.289,984.80,-16,56.84, -,8.965384
36.00,1430.495,984.90,-18.66667,56.84, -,8.965384
36.05,1430.495,984.90,-18.66667,56.84, -,8.965384
36.10,1430.495,984.90,-16,56.84, -,8.965384
36.15,1430.495,984.90,-16,56.84, -,8.965384
36.20,1430.495,984.90,-13.33333,56.84, -,8.965384
36.25,1427.702,985.00,-16,56.84, -,8.965384
36.30,1427.702,985.00,-16,56.84, -,8.965384
36.35,1424.91,985.10,-16,56.84, -,8.965384
36.40,1424.91,985.10,-16,56.84, -,8.965384
36.45,1424.91,985.10,-16,56.84, -,8.965384
36.50,1422.116,985.20,-16,56.84, -,8.965384
36.55,1422.116,985.20,-13.33333,56.84, -,8.965384
36.60,1419.324,985.30,-16,56.84, -,8.965384
36.65,1419.324,985.30,-16,56.84, -,8.965384
36.70,1419.324,985.30,-13.33333,56.84, -,8.965384
36.75,1419.324,985.30,-13.33333,56.84, -,8.965384
36.80,1416.531,985.40,-13.33333,56.84, -,8.965384
36.85,1416.531,985.40,-13.33333,56.84, -,8.965384
36.90,1416.531,985.40,-13.33333,56.84, -,8.965384
36.95,1416.531,985.40,-13.33333,56.84, -,8.965384
37.00,1413.739,985.50,-18.66667,56.84, -,8.965384
37.05,1413.739,985.50,-16,56.84, -,8.965384
37.10,1413.739,985.50,-16,56.84, -,8.965384
37.15,1413.739,985.50,-16,56.84, -,8.965384
37.20,1410.948,985.60,-18.66667,56.84, -,8.965384
37.25,1410.948,985.60,-18.66667,56.84, -,8.965384
37.30,1408.155,985.70,-18.66667,56.84, -,8.965384
37.35,1408.155,985.70,-18.66667,56.84, -,8.965384
37.40,1405.365,985.80,-18.66667,56.84, -,8.965384
37.45,1405.365,985.80,-18.66667,56.84, -,8.965384
37.50,1405.365,985.80,-18.66667,56.84, -,8.984831
37.55,1405.365,985.80,-16,56.84, -,8.984831
37.60,1402.572,985.90,-18.66667,56.84, -,8.984831
37.65,1402.572,985.90,-16,56.84, -,8.984831
37.70,1402.572,985.90,-16,56.84, -,8.984831
37.75,1402.572,985.90,-16,56.84, -,8.984831
37.80,1399.782,986.00,-18.66667,56.84, -,8.984831
37.85,1399.782,986.00,-16,56.84, -,8.984831
37.90,1399.782,986.00,-16,56.84, -,8.984831
37.95,1399.782,986.00,-16,56.84, -,8.984831
38.00,1396.992,986.10,-18.66667,56.84, -,8.984831
38.05,1396.992,986.10,-16,56.84, -,8.984831
38.10,1394.201,986.20,-18.66667,56.84, -,8.984831
38.15,1394.201,986.20,-18.66667,56.84, -,8.984831
38.20,1391.411,986.30,-21.33333,56.84, -,8.984831
38.25,1394.201,986.20,-16,56.84, -,8.984831
38.30,1391.411,986.30,-18.66667,56.84, -,8.984831
38.35,1391.411,986.30,-16,56.84, -,8.984831
38.40,1388.62,986.40,-18.66667,56.84, -,8.984831
38.45,1388.62,986.40,-16,56.84, -,8.984831
38.50,1388.62,986.40,-16,56.84, -,8.984831
38.55,1388.62,986.40,-16,56.84, -,8.965384
38.60,1388.62,986.40,-16,56.84, -,8.965384
38.65,1385.831,986.50,-16,56.84, -,8.965384
38.70,1385.831,986.50,-16,56.84, -,8.965384
38.75,1385.831,986.50,-16,56.84, -,8.965384
38.80,1383.042,986.60,-18.66667,56.84, -,8.965384
38.85,1383.042,986.60,-16,56.84, -,8.965384
38.90,1383.042,986.60,-16,56.84, -,8.965384
38.95,1380.251,986.70,-18.66667,56.84, -,8.965384
39.00,1380.251,986.70,-18.66667,56.84, -,8.965384
39.05,1380.251,986.70,-16,56.84, -,8.965384
39.10,1374.673,986.90,-21.33333,56.84, -,8.965384
39.15,1377.463,986.80,-16,56.84, -,8.965384
39.20,1374.673,986.90,-18.66667,56.84, -,8.965384
39.25,1371.885,987.00,-18.66667,56.84, -,8.965384
39.30,1369.097,987.10,-24,56.84, -,8.965384
39.35,1366.308,987.20,-24,56.84, -,8.965384
39.40,1366.308,987.20,-24,56.84, -,8.965384
39.45,1366.308,987.20,-21.33333,56.84, -,8.965384
39.50,1363.521,987.30,-24,56.84, -,8.965384
39.55,1363.521,987.30,-24,56.84, -,8.965384
39.60,1363.521,987.30,-24,56.84, -,8.965384
39.65,1363.521,987.30,-24,56.84, -,8.965384
39.70,1363.521,987.30,-21.33333,56.84, -,8.965384
39.75,1360.732,987.40,-24,56.84, -,8.965384
39.80,1360.732,987.40,-24,56.84, -,8.965384
39.85,1360.732,987.40,-21.33333,56.84, -,8.965384
39.90,1357.945,987.50,-24,56.84, -,8.965384
39.95,1357.945,987.50,-24,56.84, -,8.965384
40.00,1355.159,987.60,-24,56.84, -,8.965384
40.05,1355.159,987.60,-24,56.84, -,8.965384
40.10,1355.159,987.60,-24,56.84, -,8.965384
40.15,1355.159,987.60,-18.66667,56.84, -,8.965384
40.20,1355.159,987.60,-21.33333,56.84, -,8.965384
40.25,1355.159,987.60,-18.66667,56.84, -,8.965384
40.30,1355.159,987.60,-16,56.84, -,8.965384
40.35,1355.159,987.60,-13.33333,56.84, -,8.965384
40.40,1355.159,987.60,-10.66667,56.84, -,8.965384
40.45,1352.37,987.70,-13.33333,56.84, -,8.965384
40.50,1352.37,987.70,-13.33333,56.84, -,8.965384
40.55,1349.584,987.80,-13.33333,56.84, -,8.965384
40.60,1349.584,987.80,-13.33333,56.84, -,8.965384
40.65,1349.584,987.80,-13.33333,56.84, -,8.965384
40.70,1346.797,987.90,-16,56.84, -,8.965384
40.75,1346.797,987.90,-16,56.84, -,8.965384
40.80,1341.225,988.10,-18.61905,56.84, -,8.965384
40.85,1338.438,988.20,-21.28572,56.84, -,8.965384
40.90,1341.225,988.10,-18.61905,56.84, -,8.965384
40.95,1341.225,988.10,-15.95238,56.84, -,8.965384
41.00,1341.225,988.10,-15.95238,56.84, -,8.965384
41.05,1344.011,988.00,-10.61905,56.84, -,8.965384
41.10,1341.225,988.10,-13.28571,56.84, -,8.965384
41.15,1338.438,988.20,-15.95238,56.84, -,8.965384
41.20,1338.438,988.20,-15.95238,56.84, -,8.965384
41.25,1338.438,988.20,-15.95238,56.84, -,8.965384
41.30,1338.438,988.20,-15.95238,56.84, -,8.965384
41.35,1335.653,988.30,-18.61905,56.84, -,8.965384
41.40,1332.867,988.40,-21.28572,56.84, -,8.965384
41.45,1332.867,988.40,-21.28572,56.84, -,8.965384
41.50,1330.082,988.50,-21.28572,56.66, -,8.965384
41.55,1330.082,988.50,-21.28572,56.66, -,8.965384
41.60,1327.298,988.60,-21.28572,56.66, -,8.965384
41.65,1327.298,988.60,-21.28572,56.66, -,8.965384
41.70,1327.298,988.60,-21.28572,56.66, -,8.965384
41.75,1327.298,988.60,-18.61905,56.66, -,8.965384
41.80,1327.298,988.60,-18.61905,56.66, -,8.965384
41.85,1327.298,988.60,-13.33333,56.66, -,8.965384
41.90,1327.298,988.60,-10.66667,56.66, -,8.965384
41.95,1327.298,988.60,-13.33333,56.66, -,8.965384
42.00,1327.298,988.60,-13.33333,56.66, -,8.965384
42.05,1327.298,988.60,-13.33333,56.66, -,8.965384
42.10,1324.512,988.70,-18.66667,56.66, -,8.965384
42.15,1324.512,988.70,-16,56.66, -,8.965384
42.20,1324.512,988.70,-13.33333,56.66, -,8.965384
42.25,1321.728,988.80,-16,56.66, -,8.965384
42.30,1318.943,988.90,-18.66667,56.66, -,8.965384
42.35,1316.16,989.00,-21.33333,56.66, -,8.965384
42.40,1313.376,989.10,-21.33333,56.66, -,8.965384
42.45,1313.376,989.10,-18.66667,56.66, -,8.965384
42.50,1310.592,989.20,-21.33333,56.66, -,8.965384
42.55,1310.592,989.20,-18.66667,56.66, -,8.965384
42.60,1310.592,989.20,-18.66667,56.66, -,8.965384
42.65,1310.592,989.20,-16,56.66, -,8.965384
42.70,1310.592,989.20,-16,56.66, -,8.965384
42.75,1310.592,989.20,-16,56.66, -,8.965384
42.80,1310.592,989.20,-16,56.66, -,8.965384
42.85,1310.592,989.20,-16,56.66, -,8.965384
42.90,1310.592,989.20,-16,56.66, -,8.965384
42.95,1310.592,989.20,-16,56.66, -,8.965384
43.00,1310.592,989.20,-16,56.66, -,8.965384
43.05,1307.809,989.30,-18.66667,56.66, -,8.965384
43.10,1307.809,989.30,-18.66667,56.66, -,8.965384
43.15,1310.592,989.20,-13.33333,56.66, -,8.965384
43.20,1307.809,989.30,-16,56.66, -,8.965384
43.25,1305.025,989.40,-18.66667,56.66, -,8.965384
43.30,1305.025,989.40,-16,56.66, -,8.965384
43.35,1305.025,989.40,-13.33333,56.66, -,8.965384
43.40,1305.025,989.40,-10.66667,56.66, -,8.965384
43.45,1302.242,989.50,-10.66667,56.66, -,8.965384
43.50,1302.242,989.50,-10.66667,56.66, -,8.984831
43.55,1299.46,989.60,-10.66667,56.66, -,8.984831
43.60,1296.677,989.70,-13.33333,56.66, -,8.984831
43.65,1296.677,989.70,-13.33333,56.66, -,8.984831
43.70,1293.895,989.80,-16,56.66, -,8.984831
43.75,1293.895,989.80,-16,56.66, -,8.984831
43.80,1293.895,989.80,-16,56.66, -,8.984831
43.85,1296.677,989.70,-13.33333,56.66, -,8.984831
43.90,1296.677,989.70,-13.33333,56.66, -,8.984831
43.95,1296.677,989.70,-13.33333,56.66, -,8.984831
44.00,1296.677,989.70,-13.33333,56.66, -,8.984831
44.05,1293.895,989.80,-16,56.66, -,8.984831
44.10,1293.895,989.80,-13.33333,56.66, -,8.984831
44.15,1293.895,989.80,-13.33333,56.66, -,8.984831
44.20,1291.112,989.90,-18.66667,56.66, -,8.984831
44.25,1291.112,989.90,-16,56.66, -,8.984831
44.30,1288.331,990.00,-16,56.66, -,8.984831
44.35,1285.55,990.10,-18.66667,56.66, -,8.984831
44.40,1285.55,990.10,-18.66667,56.66, -,8.984831
44.45,1282.768,990.20,-21.33333,56.66, -,8.984831
44.50,1282.768,990.20,-18.66667,56.66, -,8.984831
44.55,1285.55,990.10,-16,56.66, -,8.984831
44.60,1285.55,990.10,-13.33333,56.66, -,8.984831
44.65,1282.768,990.20,-13.33333,56.66, -,8.984831
44.70,1285.55,990.10,-10.66667,56.66, -,8.984831
44.75,1282.768,990.20,-10.66667,56.66, -,8.984831
44.80,1282.768,990.20,-10.66667,56.66, -,8.984831
44.85,1282.768,990.20,-10.66667,56.66, -,8.984831
44.90,1282.768,990.20,-13.33333,56.66, -,8.984831
44.95,1279.987,990.30,-16,56.66, -,8.984831
45.00,1279.987,990.30,-16,56.66, -,8.984831
45.05,1279.987,990.30,-16,56.66, -,8.984831
45.10,1279.987,990.30,-13.33333,56.66, -,8.984831
45.15,1277.205,990.40,-16,56.66, -,8.984831
45.20,1277.205,990.40,-16,56.66, -,8.984831
45.25,1277.205,990.40,-13.33333,56.66, -,8.984831
45.30,1274.425,990.50,-16,56.66, -,8.984831
45.35,1274.425,990.50,-13.33333,56.66, -,8.984831
45.40,1274.425,990.50,-10.66667,56.66, -,8.984831
45.45,1271.646,990.60,-13.33333,56.66, -,8.984831
45.50,1271.646,990.60,-10.66667,56.66, -,8.965384
45.55,1268.864,990.70,-13.33333,56.66, -,8.965384
45.60,1268.864,990.70,-16,56.66, -,8.965384
45.65,1268.864,990.70,-16,56.66, -,8.965384
45.70,1268.864,990.70,-13.33333,56.66, -,8.965384
45.75,1268.864,990.70,-16,56.66, -,8.965384
45.80,1266.085,990.80,-16,56.66, -,8.965384
45.85,1263.304,990.90,-18.66667,56.66, -,8.965384
45.90,1263.304,990.90,-18.66667,56.66, -,8.965384
45.95,1266.085,990.80,-16,56.66, -,8.965384
46.00,1263.304,990.90,-16,56.66, -,8.965384
46.05,1263.304,990.90,-16,56.66, -,8.965384
46.10,1260.525,991.00,-18.66667,56.66, -,8.965384
46.15,1260.525,991.00,-18.66667,56.66, -,8.965384
46.20,1260.525,991.00,-16,56.66, -,8.965384
46.25,1257.747,991.10,-18.66667,56.66, -,8.965384
46.30,1257.747,991.10,-18.66667,56.66, -,8.965384
46.35,1257.747,991.10,-16,56.66, -,8.965384
46.40,1257.747,991.10,-16,56.66, -,8.965384
46.45,1257.747,991.10,-16,56.66, -,8.965384
46.50,1254.966,991.20,-16,56.66, -,8.965384
46.55,1254.966,991.20,-16,56.66, -,8.965384
46.60,1254.966,991.20,-13.33333,56.66, -,8.965384
46.65,1252.188,991.30,-16,56.66, -,8.965384
46.70,1249.409,991.40,-18.66667,56.66, -,8.965384
46.75,1249.409,991.40,-18.66667,56.66, -,8.965384
46.80,1249.409,991.40,-18.66667,56.66, -,8.965384
46.85,1246.631,991.50,-18.66667,56.66, -,8.965384
46.90,1246.631,991.50,-16,56.66, -,8.965384
46.95,1246.631,991.50,-16,56.66, -,8.965384
47.00,1243.853,991.60,-21.33333,56.66, -,8.965384
47.05,1243.853,991.60,-18.66667,56.66, -,8.965384
47.10,1243.853,991.60,-18.66667,56.66, -,8.965384
47.15,1241.074,991.70,-18.66667,56.66, -,8.965384
47.20,1241.074,991.70,-18.66667,56.66, -,8.965384
47.25,1241.074,991.70,-18.66667,56.66, -,8.965384
47.30,1241.074,991.70,-16,56.66, -,8.965384
47.35,1241.074,991.70,-16,56.66, -,8.965384
47.40,1241.074,991.70,-16,56.66, -,8.965384
47.45,1238.297,991.80,-18.66667,56.66, -,8.965384
47.50,1238.297,991.80,-18.66667,56.66, -,8.984831
47.55,1238.297,991.80,-16,56.66, -,8.984831
47.60,1235.519,991.90,-18.66667,56.66, -,8.984831
47.65,1232.742,992.00,-21.33333,56.66, -,8.984831
47.70,1235.519,991.90,-16,56.66, -,8.984831
47.75,1235.519,991.90,-13.33333,56.66, -,8.984831
